,nid,flight_id,flt_num,ifps_id,callsign,airline,airline_type,origin,destination,gcdistance,long_short_dist,sobt,sibt,aircraft_type,mtow,wk_tbl_cat,registration,max_seats,pax_assigned_cc,ecac_200,exclude,prev_flight_nid,source,mandatory,aircraft_id
382,41749,180203767,THY_LLBGLTBA03,AA34938828,THY1AQ,THY,FSC,LLBG,LTBA,613,D,2014-09-12 06:50:00,2014-09-12 08:40:00,B738,75,M,TCJGL,151,159,arr,0,36689.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN062
383,41750,180203768,THY_LQSALTBA01,AA34939119,THY1022,THY,FSC,LQSA,LTBA,495,D,2014-09-12 06:50:00,2014-09-12 08:45:00,B738,75,M,TCJHN,151,145,arr,0,37027.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN037
384,42097,180204115,THY_LTBALTAC05,AA34936015,THY5GP,THY,FSC,LTBA,LTAC,198,D,2014-09-12 07:00:00,2014-09-12 07:36:00,A321,87,M,TCJRE,168,169,both,0,36322.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN020
385,42098,180204116,THY_LTBALTBJ04,AA34936016,THY2EC,THY,FSC,LTBA,LTBJ,179,D,2014-09-12 07:00:00,2014-09-12 07:40:00,A321,87,M,TCJSJ,168,143,both,0,35910.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN129
386,42099,180204117,THY_LTACLTBA07,AA34936019,THY5HS,THY,FSC,LTAC,LTBA,198,D,2014-09-12 07:00:00,2014-09-12 07:49:00,A343,269,H,TCJDK,220,220,both,0,38571.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN005
387,42100,180204118,THY_LTBALTCO01,AA34936044,THY7BE,THY,FSC,LTBA,LTCO,656,D,2014-09-12 07:00:00,2014-09-12 08:31:00,B738,75,M,TCJGS,151,143,dep,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN233
388,42101,180204119,THY_LTBALTAF03,AA34936046,THY9DU,THY,FSC,LTBA,LTAF,386,D,2014-09-12 07:00:00,2014-09-12 08:07:00,B738,75,M,TCJVC,151,151,both,0,35173.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN075
389,42103,180204121,THY_LTBJLTBA05,AA34936064,THY2CK,THY,FSC,LTBJ,LTBA,179,D,2014-09-12 07:00:00,2014-09-12 08:05:00,A332,230,H,TCJNG,224,249,both,0,38578.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN207
390,42104,180204122,THY_LTBALTCP01,AA34936121,THY3TY,THY,FSC,LTBA,LTCP,489,D,2014-09-12 07:00:00,2014-09-12 08:12:00,A320,74,M,TCJUG,133,128,dep,0,38572.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN147
391,42115,180204133,THY_OAKBLTBA01,AA34937074,THY57X,THY,FSC,OAKB,LTBA,1941,I,2014-09-12 07:00:00,2014-09-12 12:28:00,A332,230,H,TCJNE,224,235,arr,0,35219.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN076
392,42259,180204277,THY_LYBELTBA01,AA34935927,THY7NU,THY,FSC,LYBE,LTBA,440,D,2014-09-12 06:55:00,2014-09-12 08:44:00,B738,75,M,TCJHS,151,118,both,0,37405.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN071
393,42261,180204279,THY_UKOOLTBA01,AA34936120,THY3GJ,THY,FSC,UKOO,LTBA,337,D,2014-09-12 07:05:00,2014-09-12 08:39:00,B738,75,M,TCJGC,151,154,arr,0,37865.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN127
394,42262,180204280,THY_LWSKLTBA01,AA34936122,THY5RN,THY,FSC,LWSK,LTBA,329,D,2014-09-12 07:05:00,2014-09-12 08:41:00,A319,67,M,TCJLV,110,109,both,0,37846.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN136
395,42263,180204281,THY_BKPRLTBA01,AA34936126,THY3KW,THY,FSC,BKPR,LTBA,362,D,2014-09-12 07:05:00,2014-09-12 08:48:00,A319,67,M,TCJLN,110,99,both,0,37722.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN202
396,42264,180204282,THY_LTFJLTAC04,AA34936123,THY3XQ,THY,FSC,LTFJ,LTAC,175,D,2014-09-12 07:05:00,2014-09-12 07:38:00,B738,75,M,TCJGY,151,136,both,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN234
397,42366,180204384,THY_LTANLTFJ01,AA34932150,THY7LJ,THY,FSC,LTAN,LTFJ,231,D,2014-09-12 07:10:00,2014-09-12 08:00:00,B738,75,M,TCSBZ,151,140,arr,0,39458.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN214
398,42394,180204412,THY_LHBPLTBA01,AA34936213,THY1036,THY,FSC,LHBP,LTBA,565,D,2014-09-12 07:10:00,2014-09-12 09:05:00,A319,67,M,TCJUB,110,109,both,0,37406.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN197
399,42395,180204413,THY_LUKKLTBA01,AA34936212,THY9AZ,THY,FSC,LUKK,LTBA,358,D,2014-09-12 07:10:00,2014-09-12 08:50:00,A320,74,M,TCJBI,133,140,both,0,37848.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN073
400,42411,180204429,THY_LATILTBA01,AA34939992,THY1074,THY,FSC,LATI,LTBA,412,D,2014-09-12 07:10:00,2014-09-12 08:50:00,A320,74,M,TCJPC,133,143,both,0,37583.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN069
401,42560,180204578,THY_LGTSLTBA01,AA34935618,THY1882,THY,FSC,LGTS,LTBA,267,D,2014-09-12 06:40:00,2014-09-12 08:00:00,B738,75,M,TCJVA,151,155,both,0,38550.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN206
402,42562,180204580,THY_LTFHLTAC01,AA34935780,THY65L,THY,FSC,LTFH,LTAC,176,D,2014-09-12 07:15:00,2014-09-12 07:47:00,B737,66,M,TCSAO,119,128,arr,0,39953.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN169
403,42563,180204581,THY_LTBJLTFJ03,AA34935788,THY58X,THY,FSC,LTBJ,LTFJ,186,D,2014-09-12 07:15:00,2014-09-12 08:11:00,B738,75,M,TCJFC,151,134,both,0,39481.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN217
404,42564,180204582,THY_HECALTBA02,AA34935915,THY5EW,THY,FSC,HECA,LTBA,665,D,2014-09-12 07:15:00,2014-09-12 09:02:00,A321,87,M,TCJRN,168,202,arr,0,36670.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN168
405,42565,180204583,THY_LTCILTBA01,AA34936302,THY3MF,THY,FSC,LTCI,LTBA,687,D,2014-09-12 07:15:00,2014-09-12 09:12:00,A321,87,M,TCJRL,168,163,arr,0,36673.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN085
406,42566,180204584,THY_LGAVLTBA01,AA34936303,THY7DY,THY,FSC,LGAV,LTBA,291,D,2014-09-12 07:15:00,2014-09-12 08:43:00,A333,231,H,TCJNO,231,199,both,0,37847.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN011
407,42567,180204585,THY_LROPLTBA02,AA34936304,THY1UM,THY,FSC,LROP,LTBA,247,D,2014-09-12 07:15:00,2014-09-12 08:42:00,B738,75,M,TCJVB,151,164,both,0,38128.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN050
408,42690,180204708,THY_LTAFLTAC02,AA34933341,THY62C,THY,FSC,LTAF,LTAC,217,D,2014-09-12 07:20:00,2014-09-12 07:58:00,B737,66,M,TCSAF,119,112,both,0,39832.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN166
409,42691,180204709,THY_LTAILTAC03,AA34933346,THY7MD,THY,FSC,LTAI,LTAC,220,D,2014-09-12 07:20:00,2014-09-12 07:57:00,B738,75,M,TCSBS,151,149,both,0,39830.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN181
410,42692,180204710,THY_LTCCLTAC02,AA34933344,THY4HC,THY,FSC,LTCC,LTAC,362,D,2014-09-12 07:20:00,2014-09-12 08:27:00,B738,75,M,TCSAJ,151,148,arr,0,39459.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN215
411,42712,180204730,THY_LTCGLTAC02,AA34935787,THY4PY,THY,FSC,LTCG,LTAC,314,D,2014-09-12 07:20:00,2014-09-12 08:14:00,B738,75,M,TCSBF,151,152,both,0,39480.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN161
412,42713,180204731,THY_LTBULTAC01,AA34935798,THY7181,THY,FSC,LTBU,LTAC,239,D,2014-09-12 07:20:00,2014-09-12 08:25:00,B737,66,M,TCSAZ,119,113,arr,0,39847.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN173
413,42714,180204732,THY_LTBJLTAC03,AA34935799,THY96L,THY,FSC,LTBJ,LTAC,294,D,2014-09-12 07:20:00,2014-09-12 08:17:00,B738,75,M,TCSAI,151,148,both,0,39482.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN218
414,42718,180204736,THY_LTFJLTBJ03,AA34936387,THY8TN,THY,FSC,LTFJ,LTBJ,186,D,2014-09-12 07:20:00,2014-09-12 08:10:00,B738,75,M,TCJFH,151,147,both,0,36447.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN153
415,42719,180204737,THY_LTBALTAI03,AA34936392,THY3BS,THY,FSC,LTBA,LTAI,262,D,2014-09-12 07:20:00,2014-09-12 08:13:00,B738,75,M,TCJGN,151,176,both,0,37407.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN048
416,42720,180204738,THY_LTBALTCN01,AA34936394,THY2200,THY,FSC,LTBA,LTCN,431,D,2014-09-12 07:20:00,2014-09-12 09:00:00,A319,67,M,TCJUA,110,108,dep,0,38874.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN149
417,42845,180204863,THY_LTFELTAC01,AA34935790,THY7HT,THY,FSC,LTFE,LTAC,303,D,2014-09-12 07:25:00,2014-09-12 08:18:00,B738,75,M,TCSAK,151,132,both,0,39605.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN160
418,42847,180204865,THY_LTBAOIIE02,AA34936472,THY1QF,THY,FSC,LTBA,OIIE,1103,D,2014-09-12 07:25:00,2014-09-12 09:50:00,B738,75,M,TCJHT,151,144,dep,0,35021.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN067
419,42848,180204866,THY_LTCELTBA01,AA34936473,THY5TQ,THY,FSC,LTCE,LTBA,568,D,2014-09-12 07:25:00,2014-09-12 09:05:00,A319,67,M,TCJLP,110,109,arr,0,,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN235
420,42849,180204867,THY_LTBAGMMN01,AA34936509,THY617,THY,FSC,LTBA,GMMN,1788,I,2014-09-12 07:25:00,2014-09-12 12:25:00,A333,231,H,TCJNJ,231,219,dep,0,33725.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN004
421,42984,180205002,THY_ORBILTBA01,AA34928312,THY41M,THY,FSC,ORBI,LTBA,870,D,2014-09-12 07:30:00,2014-09-12 10:19:00,B738,75,M,TCJGA,151,158,arr,0,35437.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN102
422,43019,180205037,THY_LTFHLTFJ01,AA34933380,THY5XY,THY,FSC,LTFH,LTFJ,329,D,2014-09-12 07:30:00,2014-09-12 08:35:00,B738,75,M,TCSNI,151,140,arr,0,40578.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN155
423,43040,180205058,THY_LTBALTAC06,AA34936559,THY2140,THY,FSC,LTBA,LTAC,198,D,2014-09-12 07:30:00,2014-09-12 08:35:00,B738,75,M,TCJFZ,151,124,both,0,39028.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN096
424,43041,180205059,THY_LTBALIMJ01,AA34936575,THY6MZ,THY,FSC,LTBA,LIMJ,904,D,2014-09-12 07:30:00,2014-09-12 10:23:00,B738,75,M,TCJVG,151,145,both,0,35605.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN117
425,43183,180205201,THY_LTFJLTAI02,AA34933325,THY4KT,THY,FSC,LTFJ,LTAI,250,D,2014-09-12 07:35:00,2014-09-12 08:25:00,B738,75,M,TCJFM,151,181,both,0,37408.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN027
426,43203,180205221,THY_UGTBLTBA03,AA34936393,THY2ES,THY,FSC,UGTB,LTBA,729,D,2014-09-12 07:35:00,2014-09-12 09:55:00,A320,74,M,TCJUK,133,99,both,0,37026.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN189
427,43206,180205224,THY_LTBALTFE03,AA34936657,THY3ZG,THY,FSC,LTBA,LTFE,230,D,2014-09-12 07:35:00,2014-09-12 08:24:00,B738,75,M,TCJFJ,151,146,both,0,35822.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN124
428,43207,180205225,THY_LTCALTBA01,AA34936659,THY6JV,THY,FSC,LTCA,LTBA,504,D,2014-09-12 07:35:00,2014-09-12 09:11:00,B737,66,M,TCJKO,119,128,arr,0,36597.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN163
429,43350,180205368,THY_LTFJLTFE02,AA34936758,THY9NJ,THY,FSC,LTFJ,LTFE,232,D,2014-09-12 07:40:00,2014-09-12 08:36:00,B738,75,M,TCJHA,151,159,both,0,39955.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN178
430,43493,180205511,THY_EDDMLTFJ01,AA34936844,THY1634,THY,FSC,EDDM,LTFJ,870,D,2014-09-12 07:45:00,2014-09-12 10:20:00,B738,75,M,TCJGM,151,153,both,0,36926.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN176
431,43609,180205627,THY_LTACLTFJ04,AA34931222,THY6DE,THY,FSC,LTAC,LTFJ,175,D,2014-09-12 07:50:00,2014-09-12 08:29:00,B738,75,M,TCJFP,151,138,both,0,40296.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN165
432,43629,180205647,THY_LTFJLTCA01,AA34936440,THY7218,THY,FSC,LTFJ,LTCA,481,D,2014-09-12 07:50:00,2014-09-12 09:30:00,B737,66,M,TCSAP,119,116,dep,0,39833.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN182
433,43630,180205648,THY_LTAILTBA07,AA34936914,THY2RF,THY,FSC,LTAI,LTBA,262,D,2014-09-12 07:50:00,2014-09-12 08:52:00,A321,87,M,TCJSG,168,162,both,0,39959.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN116
434,43773,180205791,THY_LTAIESTA01,AA34936407,THY7637,THY,FSC,LTAI,ESTA,1372,D,2014-09-12 07:35:00,2014-09-12 11:16:00,B738,75,M,TCSAH,151,146,dep,0,35002.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN064
435,43775,180205793,THY_LTFJLQSA01,AA34936453,THY1013,THY,FSC,LTFJ,LQSA,518,D,2014-09-12 07:55:00,2014-09-12 09:45:00,B738,75,M,TCJFG,151,146,dep,0,40721.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN195
436,43777,180205795,THY_UKBBLTBA01,AA34937001,THY5ZV,THY,FSC,UKBB,LTBA,570,D,2014-09-12 07:55:00,2014-09-12 10:02:00,A321,87,M,TCJRM,168,170,both,0,38245.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN066
437,43778,180205796,THY_LTBALEVC01,AA34937019,THY9FY,THY,FSC,LTBA,LEVC,1341,D,2014-09-12 07:55:00,2014-09-12 11:50:00,B738,75,M,TCJVF,151,147,both,0,35338.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN087
438,43785,180205803,THY_LTBAULLI01,AA34939397,THY4PC,THY,FSC,LTBA,ULLI,1133,D,2014-09-12 07:55:00,2014-09-12 11:30:00,B738,75,M,TCJHU,151,141,dep,0,39452.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN213
439,44007,180206025,THY_LTFJLTAC05,AA34934242,THY1KX,THY,FSC,LTFJ,LTAC,175,D,2014-09-12 08:00:00,2014-09-12 08:36:00,B737,66,M,TCSAL,119,141,both,0,40302.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN162
440,44008,180206026,THY_LTFJLTCE01,AA34934252,THY7HZ,THY,FSC,LTFJ,LTCE,545,D,2014-09-12 08:00:00,2014-09-12 09:19:00,B738,75,M,TCSBP,151,142,dep,0,40041.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN183
441,44010,180206028,THY_LTCFLTAC01,AA34934732,THY8HM,THY,FSC,LTCF,LTAC,463,D,2014-09-12 08:00:00,2014-09-12 09:14:00,B738,75,M,TCSBJ,151,180,arr,0,40042.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN167
442,44026,180206044,THY_LTCKLTAC01,AA34936291,THY4EK,THY,FSC,LTCK,LTAC,410,D,2014-09-12 08:00:00,2014-09-12 09:13:00,B738,75,M,TCSAU,151,146,arr,0,40343.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN170
443,44028,180206046,THY_LTCRLTAC01,AA34936358,THY3HZ,THY,FSC,LTCR,LTAC,399,D,2014-09-12 08:00:00,2014-09-12 09:10:00,B738,75,M,TCSBV,151,159,arr,0,40481.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN164
444,44038,180206056,THY_LTACLTBA08,AA34937127,THY9CD,THY,FSC,LTAC,LTBA,198,D,2014-09-12 08:00:00,2014-09-12 08:47:00,B738,75,M,TCJGZ,151,152,both,0,40336.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN107
445,44039,180206057,THY_LTBALTAC07,AA34937128,THY9ET,THY,FSC,LTBA,LTAC,198,D,2014-09-12 08:00:00,2014-09-12 08:39:00,A320,74,M,TCJPU,133,140,both,0,36127.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN033
446,44040,180206058,THY_LTBALTBJ05,AA34937130,THY7QB,THY,FSC,LTBA,LTBJ,179,D,2014-09-12 08:00:00,2014-09-12 08:40:00,B738,75,M,TCJFU,151,149,both,0,38581.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN135
447,44041,180206059,THY_LTBALTAF04,AA34937132,THY4JW,THY,FSC,LTBA,LTAF,386,D,2014-09-12 08:00:00,2014-09-12 09:06:00,A319,67,M,TCJLZ,110,115,both,0,35476.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN023
448,44043,180206061,THY_LTFJLTBS02,AA34937136,THY2958,THY,FSC,LTFJ,LTBS,253,D,2014-09-12 08:00:00,2014-09-12 09:10:00,B738,75,M,TCJFY,151,128,both,0,36285.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN140
449,44044,180206062,THY_LTBJLTBA06,AA34937133,THY4CL,THY,FSC,LTBJ,LTBA,179,D,2014-09-12 08:00:00,2014-09-12 08:52:00,B738,75,M,TCJHB,151,149,both,0,40339.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN226
450,44045,180206063,THY_LTBALFBO01,AA34937134,THY4GV,THY,FSC,LTBA,LFBO,1225,D,2014-09-12 08:00:00,2014-09-12 11:44:00,A320,74,M,TCJPD,133,130,both,0,39611.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN157
451,44205,180206223,THY_LTCILTAC01,AA34936520,THY76H,THY,FSC,LTCI,LTAC,491,D,2014-09-12 08:05:00,2014-09-12 09:26:00,B738,75,M,TCSBR,151,155,arr,0,40331.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN225
452,44207,180206225,THY_LTAJLTBA03,AA34936915,THY2225,THY,FSC,LTAJ,LTBA,471,D,2014-09-12 07:50:00,2014-09-12 09:25:00,A320,74,M,TCJLK,133,145,arr,0,39496.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN104
453,44208,180206226,THY_LTBAUUWW02,AA34937209,THY2GY,THY,FSC,LTBA,UUWW,940,D,2014-09-12 08:05:00,2014-09-12 10:55:00,B739,80,M,TCJYH,170,173,dep,0,34089.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN016
454,44209,180206227,THY_LTBAEHAM02,AA34937225,THY5VE,THY,FSC,LTBA,EHAM,1195,D,2014-09-12 08:05:00,2014-09-12 11:40:00,A321,87,M,TCJRO,168,187,both,0,37304.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN055
455,44352,180206370,THY_LTBALTBS03,AA34937286,THY4BR,THY,FSC,LTBA,LTBS,256,D,2014-09-12 08:10:00,2014-09-12 09:07:00,A319,67,M,TCJLU,110,104,both,0,37305.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN080
456,44478,180206496,THY_LTFJLTFE03,AA34931247,THY6FJ,THY,FSC,LTFJ,LTFE,232,D,2014-09-12 08:15:00,2014-09-12 09:13:00,B737,66,M,TCSAG,119,106,both,0,40297.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN186
457,44511,180206529,THY_LTBAEKBI01,AA34937390,THY1349,THY,FSC,LTBA,EKBI,1177,D,2014-09-12 08:15:00,2014-09-12 11:50:00,B738,75,M,TCJHO,151,147,both,0,35418.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN101
458,44693,180206711,THY_LTAFLTBA04,AA34937464,THY1BF,THY,FSC,LTAF,LTBA,386,D,2014-09-12 08:20:00,2014-09-12 09:38:00,B738,75,M,TCJFN,151,138,both,0,40338.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN179
459,44708,180206726,THY_LTARLTBA01,AA34940616,THY2659,THY,FSC,LTAR,LTBA,377,D,2014-09-12 08:20:00,2014-09-12 09:55:00,A320,74,M,TCJUE,133,117,arr,0,40340.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN042
460,44819,180206837,THY_LTCCLTFJ01,AA34936794,THY9DT,THY,FSC,LTCC,LTFJ,537,D,2014-09-12 08:25:00,2014-09-12 10:01:00,B737,66,M,TCSAE,119,106,arr,0,40476.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN159
461,44822,180206840,THY_LTBAEDDW01,AA34937563,THY3HD,THY,FSC,LTBA,EDDW,1089,D,2014-09-12 08:25:00,2014-09-12 11:40:00,B738,75,M,TCJGU,151,139,both,0,36218.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN052
462,44823,180206841,THY_LTBALFML01,AA34937562,THY8CT,THY,FSC,LTBA,LFML,1057,D,2014-09-12 08:25:00,2014-09-12 11:50:00,B738,75,M,TCJGB,151,144,both,0,37989.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN115
463,45035,180207053,THY_LTBALFPG02,AA34937404,THY4YA,THY,FSC,LTBA,LFPG,1209,D,2014-09-12 08:15:00,2014-09-12 11:55:00,A321,87,M,TCJRB,168,181,both,0,38579.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN111
464,45037,180207055,THY_LTBAOEJN02,AA34937661,THY92,THY,FSC,LTBA,OEJN,1273,D,2014-09-12 08:30:00,2014-09-12 12:15:00,A321,87,M,TCJRT,168,167,dep,0,36360.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN059
465,45038,180207056,THY_LTBALTAI04,AA34937662,THY5KL,THY,FSC,LTBA,LTAI,262,D,2014-09-12 08:30:00,2014-09-12 09:16:00,B738,75,M,TCJGF,151,139,both,0,39281.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN148
466,45039,180207057,THY_LTFELTBA03,AA34937663,THY61X,THY,FSC,LTFE,LTBA,230,D,2014-09-12 08:30:00,2014-09-12 09:27:00,A321,87,M,TCJRF,168,152,both,0,40965.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN146
467,45040,180207058,THY_LTBALTAJ04,AA34937664,THY3AM,THY,FSC,LTBA,LTAJ,471,D,2014-09-12 08:30:00,2014-09-12 09:43:00,A320,74,M,TCJLJ,133,136,dep,0,39279.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN154
468,45041,180207059,THY_EDDMLTBA02,AA34937665,THY83Z,THY,FSC,EDDM,LTBA,850,D,2014-09-12 08:30:00,2014-09-12 11:05:00,A321,87,M,TCJRZ,168,155,both,0,37988.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN070
469,45042,180207060,THY_LTBAEDDL02,AA34937667,THY9GM,THY,FSC,LTBA,EDDL,1101,D,2014-09-12 08:30:00,2014-09-12 11:50:00,A321,87,M,TCJRH,168,197,both,0,36925.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,0,CSN175
470,45043,180207061,THY_LTBSLTBA03,AA34937668,THY8SK,THY,FSC,LTBS,LTBA,256,D,2014-09-12 08:30:00,2014-09-12 09:38:00,B738,75,M,TCJHD,151,110,both,0,40964.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN231
471,45066,180207084,THY_LTCMLTBA01,AA34940790,THY2843,THY,FSC,LTCM,LTBA,288,D,2014-09-12 08:30:00,2014-09-12 09:45:00,A319,67,M,TCJLO,110,110,arr,0,41153.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN131
472,45188,180207206,THY_LTFJLTCV01,AA34936445,THY7268,THY,FSC,LTFJ,LTCV,631,D,2014-09-12 08:35:00,2014-09-12 10:35:00,B738,75,M,TCSBG,151,146,dep,0,40577.0,12SEP14_FLIGHTS_V5.csv_merged_flight_itineraries_assigment_db,1,CSN184
